ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,Name,Ukrainian,Russian,prev_name,Whole population
240,UKR,Ukraine,6,Donets'k,120,donetska,UA.DT.DN,0,,Mis'ka Rada,Mis'ka Rada,,Donetsk,donetska,11.14,87.83,DONETSK (miskrada),1024678.0
240,UKR,Ukraine,6,Donets'k,121,dzerzhynska,UA.DT.DZ,0,,Mis'ka Rada,Mis'ka Rada,,Dzerzhinsk-Don,dzerzhynska,21.29,78.23,DZERZHYNSK (miskrada),86281.0
240,UKR,Ukraine,6,Donets'k,122,horlivska,UA.DT.HO,0,,Mis'ka Rada,Mis'ka Rada,,Gorlivka,horlivska,15.15,83.89,HORLIVKA (miskrada),312284.0
240,UKR,Ukraine,6,Donets'k,123,iasynuvatska,UA.DT.IM,0,,Misto,City,,,iasynuvatska,27.15,72.44,m. YASYNUVATA,36903.0
240,UKR,Ukraine,6,Donets'k,124,iasynuvatskyi,UA.DT.IR,0,,Raion,District,,Yasynuvatskyi,iasynuvatskyi,40.96,58.21,YASYNUVATSKYI RAION,30326.0
240,UKR,Ukraine,6,Donets'k,125,ienakiievska,UA.DT.IE,0,,Mis'ka Rada,Mis'ka Rada,,Yenakiyeve,ienakiievska,13.56,85.72,YENAKIIEVE (miskrada),162778.0
240,UKR,Ukraine,6,Donets'k,126,khartsyzka,UA.DT.KH,0,,Mis'ka Rada,Mis'ka Rada,,Khartsyzk,khartsyzka,16.08,82.97,KHARTSYZK (miskrada),113685.0
240,UKR,Ukraine,6,Donets'k,127,kirovska,UA.DT.KI,0,,Misto,City,,Kirovske,kirovska,20.25,79.3,KIROVSK (miskrada),44948.0
240,UKR,Ukraine,6,Donets'k,128,kostiantynivska,UA.DT.KT,0,,Misto,City,,Kostyantynivka,kostiantynivska,20.98,78.06,m. KOSTIANTYNIVKA,94886.0
240,UKR,Ukraine,6,Donets'k,129,kostiantynivskyi,UA.DT.KS,0,,Raion,District,,Kostyantynivskyi,kostiantynivskyi,69.84,29.41,KOSTIANTYNIVSKYI RAION,21132.0
240,UKR,Ukraine,6,Donets'k,130,kramatorska,UA.DT.KM,0,,Mis'ka Rada,Mis'ka Rada,,Kramatorsk,kramatorska,35.64,63.27,KRAMATORSK (miskrada),215729.0
240,UKR,Ukraine,6,Donets'k,131,krasnoarmiiska,UA.DT.KA,0,,Mis'ka Rada,Mis'ka Rada,,,krasnoarmiiska,37.07,62.16,KRASNOARMIISK (miskrada),82830.0
240,UKR,Ukraine,6,Donets'k,132,krasnoarmiiskyi,UA.DT.KR,0,,Raion,District,,Krasnoarmeyskyi-D,krasnoarmiiskyi,74.06,25.53,KRASNOARMIISKYI RAION,37567.0
240,UKR,Ukraine,6,Donets'k,133,krasnolymanska,UA.DT.KY,0,,Mis'ka Rada,Mis'ka Rada,,,,,,,
240,UKR,Ukraine,6,Donets'k,134,krasnolymanskyi,UA.DT.KL,0,,Raion,District,,Krasnolymanskyi,krasnolymanskyi,82.18,16.96,KRASNOLYMANSKYI RAION,24974.0
240,UKR,Ukraine,6,Donets'k,135,maki‹vska,UA.DT.MK,0,,Mis'ka Rada,Mis'ka Rada,,Makiivka,maki‹vska,12.42,86.58,MAKIIVKA (miskrada),431023.0
240,UKR,Ukraine,6,Donets'k,136,mar‹nskyi,UA.DT.MN,0,,Raion,District,,Mariinskyi,mar‹nskyi,56.52,43.02,MARINSKYI RAION,90045.0
240,UKR,Ukraine,6,Donets'k,137,mariupolska,UA.DT.MP,0,,Mis'ka Rada,Mis'ka Rada,,Mariupol,mariupolska,9.87,89.53,MARIUPOL (miskrada),510835.0
240,UKR,Ukraine,6,Donets'k,138,n.a. ( 181),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,139,n.a. ( 319),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,140,n.a. ( 384),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,141,n.a. ( 394),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,142,n.a. ( 488),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,143,n.a. ( 493),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,144,n.a. ( 511),,0,,,,,,,,,,
240,UKR,Ukraine,6,Donets'k,145,novoazovskyi,UA.DT.NA,0,,Raion,District,,Novoazovskyi,novoazovskyi,40.22,59.33,NOVOAZOVSKYI RAION,38902.0
240,UKR,Ukraine,6,Donets'k,146,novohrodivska,UA.DT.NH,0,,Misto,City,,Novohrodivka,novohrodivska,29.84,69.2,m. NOVOHRODIVKA,17559.0
240,UKR,Ukraine,6,Donets'k,147,oleksandrivskyi,UA.DT.OL,0,,Raion,District,,Oleksandrivskyi,oleksandrivskyi,89.51,9.98,OLEKSANDRIVSKYI RAION,23036.0
240,UKR,Ukraine,6,Donets'k,147,oleksandrivskyi,UA.DT.OL,0,,Raion,District,,Oleksandrivskyi,oleksandrivskyi,89.51,9.98,OLEKSANDRIVSKYI RAION,36009.0
240,UKR,Ukraine,6,Donets'k,147,oleksandrivskyi,UA.DT.OL,0,,Raion,District,,Oleksandrivskyi,oleksandrivskyi,96.83,2.32,OLEKSANDRIVSKYI RAION,23036.0
240,UKR,Ukraine,6,Donets'k,147,oleksandrivskyi,UA.DT.OL,0,,Raion,District,,Oleksandrivskyi,oleksandrivskyi,96.83,2.32,OLEKSANDRIVSKYI RAION,36009.0
240,UKR,Ukraine,6,Donets'k,148,pershotravnevyi,UA.DT.PE,0,,Raion,District,,,pershotravnevyi,22.35,76.63,PERSHOTRAVNEVYI RAION,29312.0
240,UKR,Ukraine,6,Donets'k,149,selydovska,UA.DT.SE,0,,Mis'ka Rada,Mis'ka Rada,,Selydove,,,,,
240,UKR,Ukraine,6,Donets'k,150,shakhtarska,UA.DT.SK,0,,Mis'ka Rada,Mis'ka Rada,,Shahtarsk-Don,shakhtarska,22.46,76.34,SHAKHTARSK (miskrada),72711.0
240,UKR,Ukraine,6,Donets'k,151,shakhtarskyi,UA.DT.SH,0,,Raion,District,,Shahtarskyi-Don,shakhtarskyi,53.36,46.25,SHAKHTARSKYI RAION,24262.0
240,UKR,Ukraine,6,Donets'k,152,slovianska,UA.DT.SV,0,,Mis'ka Rada,Mis'ka Rada,,Sloviansk,,,,,
240,UKR,Ukraine,6,Donets'k,153,slovianskyi,UA.DT.SL,0,,Raion,District,,Slovyanskyi-Don,slovianskyi,83.19,15.55,SLOVIANSKYI RAION,39188.0
240,UKR,Ukraine,6,Donets'k,154,snizhnenska,UA.DT.SN,0,,Mis'ka Rada,Mis'ka Rada,,Snezhnoye,snizhnenska,15.25,83.61,SNIZHNE (miskrada),83046.0
240,UKR,Ukraine,6,Donets'k,155,starobeshivskyi,UA.DT.ST,0,,Raion,District,,Starobeshevskyi,starobeshivskyi,17.06,81.78,STAROBESHIVSKYI RAION,55952.0
240,UKR,Ukraine,6,Donets'k,156,telmanivskyi,UA.DT.TE,0,,Raion,District,,Telmanivskyi-Don,telmanivskyi,39.87,57.17,TELMANIVSKYI RAION,35365.0
240,UKR,Ukraine,6,Donets'k,157,torezka,UA.DT.TO,0,,Mis'ka Rada,Mis'ka Rada,,Torez-Don,torezka,15.68,83.38,TOREZ (miskrada),96026.0
240,UKR,Ukraine,6,Donets'k,158,velykonovosilkivskyi,UA.DT.VE,0,,Raion,District,,Velykonovoselivsk,velykonovosilkivskyi,50.26,47.43,VELYKONOVOSILKIVSKYI RAION,49323.0
240,UKR,Ukraine,6,Donets'k,159,volnovaskyi,UA.DT.VV,0,,Raion,District,,Volnovaskyi,volnovaskyi,58.45,40.36,VOLNOVASKYI RAION,92489.0
240,UKR,Ukraine,6,Donets'k,160,volodarskyi,UA.DT.VD,0,,Raion,District,,Volodarskyi,volodarskyi,31.14,67.4,VOLODARSKYI RAION,31168.0
240,UKR,Ukraine,6,Donets'k,160,volodarskyi,UA.DT.VD,0,,Raion,District,,Volodarskyi,volodarskyi,31.14,67.4,VOLODARSKYI RAION,23345.0
240,UKR,Ukraine,6,Donets'k,160,volodarskyi,UA.DT.VD,0,,Raion,District,,Volodarskyi,volodarskyi,97.84,1.90,VOLODARSKYI RAION,31168.0
240,UKR,Ukraine,6,Donets'k,160,volodarskyi,UA.DT.VD,0,,Raion,District,,Volodarskyi,volodarskyi,97.84,1.90,VOLODARSKYI RAION,23345.0
240,UKR,Ukraine,6,Donets'k,161,vuhledarska,UA.DT.VU,0,,Misto,City,,Vuhledar,vuhledarska,28.18,70.8,m. VUHLEDAR,17518.0
240,UKR,Ukraine,6,Donets'k,162,zhdanivska,UA.DT.ZH,0,,Mis'ka Rada,Mis'ka Rada,,Zhdanivka,zhdanivska,11.66,87.41,ZHDANIVKA (miskrada),14375.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,163,bohorodchanskyi,UA.IF.BH,0,,Raion,District,,Bogorodchanskyi,bohorodchanskyi,99.63,0.31,BOHORODCHANSKYI RAION,70212.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,164,dolynskyi,UA.IF.DO,0,,Raion,District,,Dolynskyi-Ifr,dolynskyi,98.74,0.99,DOLYNSKYI RAION,71059.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,164,dolynskyi,UA.IF.DO,0,,Raion,District,,Dolynskyi-Ifr,dolynskyi,98.74,0.99,DOLYNSKYI RAION,37962.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,164,dolynskyi,UA.IF.DO,0,,Raion,District,,Dolynskyi-Ifr,dolynskyi,94.42,4.56,DOLYNSKYI RAION,71059.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,164,dolynskyi,UA.IF.DO,0,,Raion,District,,Dolynskyi-Ifr,dolynskyi,94.42,4.56,DOLYNSKYI RAION,37962.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,165,halytskyi,UA.IF.HA,0,,Raion,District,,Galytskyi,halytskyi,99.01,0.86,HALYTSKYI RAION,65640.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,166,horodenkivskyi,UA.IF.HO,0,,Raion,District,,Gorodenkivskyi,horodenkivskyi,99.59,0.32,HORODENKIVSKYI RAION,60881.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,167,iaremchanska,UA.IF.IA,0,,Mis'ka Rada,Mis'ka Rada,,Yaremcha,iaremchanska,99.17,0.63,YAREMCHE (miskrada),20821.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,168,ivano-frankivska,UA.IF.IV,0,,Mis'ka Rada,Mis'ka Rada,,,ivano-frankivska,92.65,6.38,IVANO-FRANKIVSK (miskrada),230443.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,169,kaluskyi,UA.IF.KL,0,,Raion,District,,Kaluskyi-Raion,kaluskyi,99.65,0.3,KALUSKYI RAION,62883.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,170,kolomyiskyi,UA.IF.KR,0,,Raion,District,,Kolomyyskyi,kolomyiskyi,99.54,0.36,KOLOMYISKYI RAION,105940.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,171,kosivskyi,UA.IF.KO,0,,Raion,District,,Kosivskyi,kosivskyi,99.47,0.41,KOSIVSKYI RAION,90167.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,172,nadvirnianskyi,UA.IF.NA,0,,Raion,District,,Nadvirnyanskyi,nadvirnianskyi,98.78,0.84,NADVIRNIANSKYI RAION,113508.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,173,rohatynskyi,UA.IF.RH,0,,Raion,District,,Rogatynskyi,rohatynskyi,99.68,0.25,ROHATYNSKYI RAION,51125.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,174,rozhniativskyi,UA.IF.RZ,0,,Raion,District,,Rozhnyativskyi,rozhniativskyi,99.61,0.33,ROZHNIATIVSKYI RAION,75598.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,175,sniatynskyi,UA.IF.SN,0,,Raion,District,,Snyatynskyi,sniatynskyi,99.47,0.4,SNIATYNSKYI RAION,68971.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,176,tlumatskyi,UA.IF.TL,0,,Raion,District,,Tlumatskyi,tlumatskyi,99.67,0.26,TLUMATSKYI RAION,52835.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,177,tysmenytskyi,UA.IF.TY,0,,Raion,District,,Tysmenetskyi,tysmenytskyi,99.51,0.37,TYSMENYTSKYI RAION,85400.0
240,UKR,Ukraine,7,Ivano-Frankivs'k,178,verkhovynskyi,UA.IF.VE,0,,Raion,District,,Verhovynskyi,verkhovynskyi,99.64,0.32,VERKHOVYNSKYI RAION,30079.0
240,UKR,Ukraine,8,Kharkiv,179,balakliiskyi,UA.KK.BL,0,,Raion,District,,Balakliya,balakliiskyi,70.38,28.91,BALAKLIISKYI RAION,92794.0
240,UKR,Ukraine,8,Kharkiv,180,barvinkivskyi,UA.KK.BR,0,,Raion,District,,Barvenkove,barvinkivskyi,91.24,7.75,BARVINKIVSKYI RAION,32060.0
240,UKR,Ukraine,8,Kharkiv,181,blyzniukivskyi,UA.KK.BZ,0,,Raion,District,,Blyznyuky,blyzniukivskyi,92.1,6.74,BLYZNIUKIVSKYI RAION,25768.0
240,UKR,Ukraine,8,Kharkiv,182,bohodukhivskyi,UA.KK.BH,0,,Raion,District,,Bohodukhiv,bohodukhivskyi,93.65,5.55,BOHODUKHIVSKYI RAION,47560.0
240,UKR,Ukraine,8,Kharkiv,183,borivskyi,UA.KK.BO,0,,Raion,Raion,,,borivskyi,91.52,8.14,BORIVSKYI RAION,21228.0
240,UKR,Ukraine,8,Kharkiv,184,chuhu‹vska,UA.KK.CM,0,,Mis'ka Rada,Mis'ka Rada,,,chuhu‹vska,29.64,69.52,CHUHUIV (miskrada),37348.0
240,UKR,Ukraine,8,Kharkiv,185,chuhu‹vskyi,UA.KK.CR,0,,Raion,District,,Chihuyiv,chuhu‹vskyi,45.23,53.87,CHUHUIVSKYI RAION,51077.0
240,UKR,Ukraine,8,Kharkiv,186,derhachivskyi,UA.KK.DE,0,,Raion,District,,Derhachi,derhachivskyi,78.08,21.26,DERHACHIVSKYI RAION,98521.0
240,UKR,Ukraine,8,Kharkiv,187,dvorichanskyi,UA.KK.DV,0,,Raion,District,,Dvuricha,dvorichanskyi,84.17,15.02,DVORICHANSKYI RAION,22323.0
240,UKR,Ukraine,8,Kharkiv,188,iziumska,UA.KK.IM,0,,Misto,City,,,iziumska,74.22,23.77,m. IZIUM,56075.0
240,UKR,Ukraine,8,Kharkiv,189,iziumskyi,UA.KK.IR,0,,Raion,District,,Izyum,iziumskyi,91.67,7.47,IZIUMSKYI RAION,22256.0
240,UKR,Ukraine,8,Kharkiv,190,kehychivskyi,UA.KK.KE,0,,Raion,District,,Kehichivka,kehychivskyi,92.05,5.45,KEHYCHIVSKYI RAION,23459.0
240,UKR,Ukraine,8,Kharkiv,191,kharkivska,UA.KK.KM,0,,Mis'ka Rada,Mis'ka Rada,,,,,,,
240,UKR,Ukraine,8,Kharkiv,192,kharkivskyi,UA.KK.KR,0,,Raion,District,,Kharkivsky,kharkivskyi,63.88,35.16,KHARKIVSKYI RAION,186586.0
240,UKR,Ukraine,8,Kharkiv,193,krasnohradskyi,UA.KK.KH,0,,Raion,District,,Kkasnohrad,krasnohradskyi,77.16,21.9,KRASNOHRADSKYI RAION,49224.0
240,UKR,Ukraine,8,Kharkiv,194,krasnokutskyi,UA.KK.KK,0,,Raion,District,,Krasnokutsk,krasnokutskyi,94.92,4.35,KRASNOKUTSKYI RAION,33122.0
240,UKR,Ukraine,8,Kharkiv,195,kupianska,UA.KK.KP,0,,Mis'ka Rada,Mis'ka Rada,,,kupianska,69.28,25.58,KUPIANSK (miskrada),62705.0
240,UKR,Ukraine,8,Kharkiv,196,kupianskyi,UA.KK.KU,0,,Raion,District,,Kup'yansk,kupianskyi,88.94,10.38,KUPIANSKYI RAION,29882.0
240,UKR,Ukraine,8,Kharkiv,197,lozivska,UA.KK.LM,0,,Mis'ka Rada,Mis'ka Rada,,,lozivska,77.21,17.56,LOZOVA (miskrada),73707.0
240,UKR,Ukraine,8,Kharkiv,198,lozivskyi,UA.KK.LR,0,,Raion,District,,Lozova,lozivskyi,88.51,10.74,LOZIVSKYI RAION,34551.0
240,UKR,Ukraine,8,Kharkiv,199,n.a. ( 180),,0,,,,,,,,,,
240,UKR,Ukraine,8,Kharkiv,200,novovodolazkyi,UA.KK.NO,0,,Raion,District,,Nova Vodolaha,novovodolazkyi,77.69,21.52,NOVOVODOLAZKYI RAION,40888.0
240,UKR,Ukraine,8,Kharkiv,201,pechenizkyi,UA.KK.PC,0,,Raion,District,,Pechenizkyi,pechenizkyi,92.75,6.87,PECHENIZKYI RAION,11827.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,19.27,58.44,PERVOMAISKYI RAION,40367.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,19.27,58.44,PERVOMAISKYI RAION,37203.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,19.27,58.44,PERVOMAISKYI RAION,19999.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,93.22,4.76,PERVOMAISKYI RAION,40367.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,93.22,4.76,PERVOMAISKYI RAION,37203.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,93.22,4.76,PERVOMAISKYI RAION,19999.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,42.83,52.65,PERVOMAISKYI (miskrada),33319.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,58.16,41.17,PERVOMAISKYI RAION,40367.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,58.16,41.17,PERVOMAISKYI RAION,37203.0
240,UKR,Ukraine,8,Kharkiv,202,pervomaiskyi,UA.KK.PR,0,,Raion,District,,Pervomaisk,pervomaiskyi,58.16,41.17,PERVOMAISKYI RAION,19999.0
240,UKR,Ukraine,8,Kharkiv,203,sakhnovshchynskyi,UA.KK.SA,0,,Raion,District,,Sakhnovschyna,sakhnovshchynskyi,94.4,4.54,SAKHNOVSHCHYNSKYI RAION,26448.0
240,UKR,Ukraine,8,Kharkiv,204,shevchenkivskyi,UA.KK.SH,0,,Raion,District,,Shevchenkove,shevchenkivskyi,91.23,7.75,SHEVCHENKIVSKYI RAION,23290.0
240,UKR,Ukraine,8,Kharkiv,204,shevchenkivskyi,UA.KK.SH,0,,Raion,District,,Shevchenkove,shevchenkivskyi,64.65,32.14,"SHEVCHENKIVSKYI raion, m. KYIV",256695.0
240,UKR,Ukraine,8,Kharkiv,205,valkivskyi,UA.KK.VA,0,,Raion,District,,Valky,valkivskyi,94.23,5.23,VALKIVSKYI RAION,36808.0
240,UKR,Ukraine,8,Kharkiv,206,velykoburlutskyi,UA.KK.VE,0,,Raion,District,,Velykyburluk,velykoburlutskyi,71.82,27.32,VELYKOBURLUTSKYI RAION,28287.0
240,UKR,Ukraine,8,Kharkiv,207,vovchanskyi,UA.KK.VO,0,,Raion,District,,Vovchansk,vovchanskyi,85.72,13.16,VOVCHANSKYI RAION,54569.0
240,UKR,Ukraine,8,Kharkiv,208,zachepylivskyi,UA.KK.ZA,0,,Raion,District,,Zachepylivka,zachepylivskyi,83.95,14.89,ZACHEPYLIVSKYI RAION,19059.0
240,UKR,Ukraine,8,Kharkiv,209,zmiïvskyi,UA.KK.ZM,0,,Raion,District,,Zmiyiv,zmiïvskyi,76.38,22.49,ZMIIVSKYI RAION,81307.0
240,UKR,Ukraine,8,Kharkiv,210,zolochivskyi,UA.KK.ZO,0,,Raion,District,,Zolochiv,zolochivskyi,98.97,0.86,ZOLOCHIVSKYI RAION,74686.0
240,UKR,Ukraine,8,Kharkiv,210,zolochivskyi,UA.KK.ZO,0,,Raion,District,,Zolochiv,zolochivskyi,98.97,0.86,ZOLOCHIVSKYI RAION,34052.0
240,UKR,Ukraine,8,Kharkiv,210,zolochivskyi,UA.KK.ZO,0,,Raion,District,,Zolochiv,zolochivskyi,85.66,13.34,ZOLOCHIVSKYI RAION,74686.0
240,UKR,Ukraine,8,Kharkiv,210,zolochivskyi,UA.KK.ZO,0,,Raion,District,,Zolochiv,zolochivskyi,85.66,13.34,ZOLOCHIVSKYI RAION,34052.0
240,UKR,Ukraine,9,Kherson,211,beryslavskyi,UA.KS.BE,0,,Raion,District,,Beryslavskyi,beryslavskyi,89.91,9.04,BERYSLAVSKYI RAION,55976.0
240,UKR,Ukraine,9,Kherson,212,bilozerskyi,UA.KS.BI,0,,Raion,District,,Bilozerskyi,bilozerskyi,87.83,10.61,BILOZERSKYI RAION,68395.0
240,UKR,Ukraine,9,Kherson,213,chaplynskyi,UA.KS.CH,0,,Raion,District,,Chaplynskyi,chaplynskyi,83.78,8.93,CHAPLYNSKYI RAION,40297.0
240,UKR,Ukraine,9,Kherson,214,henicheskyi,UA.KS.HE,0,,Raion,District,,Genicheskyi,henicheskyi,46.02,45.0,HENICHESKYI RAION,66287.0
240,UKR,Ukraine,9,Kherson,215,holoprystanskyi,UA.KS.HL,0,,Raion,District,,Goloprystanskyi,holoprystanskyi,86.56,11.86,HOLOPRYSTANSKYI RAION,64620.0
240,UKR,Ukraine,9,Kherson,216,hornosta‹vskyi,UA.KS.HR,0,,Raion,District,,Gornostaivskyi,hornosta‹vskyi,94.0,4.73,HORNOSTAIVSKYI RAION,22068.0
240,UKR,Ukraine,9,Kherson,217,ivanivskyi,UA.KS.IV,0,,Raion,District,,Ivanivskyi-Her,ivanivskyi,72.56,17.56,IVANIVSKYI RAION,29658.0
240,UKR,Ukraine,9,Kherson,217,ivanivskyi,UA.KS.IV,0,,Raion,District,,Ivanivskyi-Her,ivanivskyi,72.56,17.56,IVANIVSKYI RAION,18037.0
240,UKR,Ukraine,9,Kherson,217,ivanivskyi,UA.KS.IV,0,,Raion,District,,Ivanivskyi-Her,ivanivskyi,90.15,7.05,IVANIVSKYI RAION,29658.0
240,UKR,Ukraine,9,Kherson,217,ivanivskyi,UA.KS.IV,0,,Raion,District,,Ivanivskyi-Her,ivanivskyi,90.15,7.05,IVANIVSKYI RAION,18037.0
240,UKR,Ukraine,9,Kherson,218,kakhovskyi,UA.KS.KR,0,,Raion,District,,Kahovskyi,kakhovskyi,88.06,11.02,KAKHOVSKYI RAION,40528.0
240,UKR,Ukraine,9,Kherson,219,kalanchatskyi,UA.KS.KC,0,,Raion,District,,Kalanchatskyi,kalanchatskyi,88.78,9.55,KALANCHATSKYI RAION,25938.0
240,UKR,Ukraine,9,Kherson,220,khersonska,UA.KS.KH,0,,Mis'ka Rada,Mis'ka Rada,,Kherson,khersonska,56.2,42.52,KHERSON (miskrada),362307.0
240,UKR,Ukraine,9,Kherson,221,novokahovska,UA.KS.NK,0,,Mis'ka Rada,Mis'ka Rada,,NovaKakhovka,novokahovska,58.84,40.3,NOVA KAKHOVKA (miskrada),75392.0
240,UKR,Ukraine,9,Kherson,222,novotro‹tskyi,UA.KS.NT,0,,Raion,District,,Novotroitskyi,novotro‹tskyi,87.15,10.67,NOVOTROITSKYI RAION,43131.0
240,UKR,Ukraine,9,Kherson,223,novovorontsovskyi,UA.KS.NV,0,,Raion,District,,Novovorontsovskyi,novovorontsovskyi,95.6,3.76,NOVOVORONTSOVSKYI RAION,25113.0
240,UKR,Ukraine,9,Kherson,224,nyzhnosirohozkyi,UA.KS.NY,0,,Raion,District,,Nyzhnyosirogizkyi,nyzhnosirohozkyi,80.3,17.45,NYZHNOSIROHOZKYI RAION,19823.0
240,UKR,Ukraine,9,Kherson,225,skadovskyi,UA.KS.SK,0,,Raion,District,,Skadovskyi,skadovskyi,80.56,17.72,SKADOVSKYI RAION,49905.0
240,UKR,Ukraine,9,Kherson,226,tsiurupynskyi,UA.KS.TS,0,,Raion,District,,Tsyurupinskyi,tsiurupynskyi,82.12,16.74,TSIURUPYNSKYI RAION,72272.0
240,UKR,Ukraine,9,Kherson,227,velykolepetyskyi,UA.KS.VL,0,,Raion,District,,Velykolepetynskyi,velykolepetyskyi,90.66,8.5,VELYKOLEPETYSKYI RAION,20798.0
240,UKR,Ukraine,9,Kherson,228,velykooleksandrivskyi,UA.KS.VO,0,,Raion,District,,Velykooleksandriv,velykooleksandrivskyi,94.53,4.32,VELYKOOLEKSANDRIVSKYI RAION,31366.0
240,UKR,Ukraine,9,Kherson,229,verkhnorohachytskyi,UA.KS.VR,0,,Raion,District,,Verhnyerogachytsk,verkhnorohachytskyi,93.4,5.66,VERKHNOROHACHYTSKYI RAION,14303.0
240,UKR,Ukraine,9,Kherson,230,vysokopilskyi,UA.KS.VY,0,,Raion,District,,Vysokopilskyi,vysokopilskyi,94.25,4.93,VYSOKOPILSKYI RAION,17967.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,231,bilohirskyi,UA.KM.BI,0,,Raion,District,,Bilogirskyi,bilohirskyi,7.92,60.43,BILOHIRSKYI RAION,66458.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,231,bilohirskyi,UA.KM.BI,0,,Raion,District,,Bilogirskyi,bilohirskyi,7.92,60.43,BILOHIRSKYI RAION,31707.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,231,bilohirskyi,UA.KM.BI,0,,Raion,District,,Bilogirskyi,bilohirskyi,99.01,0.83,BILOHIRSKYI RAION,66458.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,231,bilohirskyi,UA.KM.BI,0,,Raion,District,,Bilogirskyi,bilohirskyi,99.01,0.83,BILOHIRSKYI RAION,31707.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,232,chemerovetskyi,UA.KM.CH,0,,Raion,District,,Chemerivskyi,chemerovetskyi,99.12,0.76,CHEMEROVETSKYI RAION,51009.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,233,derazhnianskyi,UA.KM.DE,0,,Raion,District,,Derazhnyanskyi,derazhnianskyi,98.15,1.37,DERAZHNIANSKYI RAION,38289.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,234,dunaievetskyi,UA.KM.DU,0,,Raion,District,,Dunayivskyi,dunaievetskyi,98.43,1.28,DUNAIEVETSKYI RAION,73276.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,235,horodotskyi,UA.KM.HO,0,,Raion,District,,Gorodotskyi-Khm,horodotskyi,99.05,0.77,HORODOTSKYI RAION,73974.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,235,horodotskyi,UA.KM.HO,0,,Raion,District,,Gorodotskyi-Khm,horodotskyi,99.05,0.77,HORODOTSKYI RAION,58348.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,235,horodotskyi,UA.KM.HO,0,,Raion,District,,Gorodotskyi-Khm,horodotskyi,98.46,0.98,HORODOTSKYI RAION,73974.0
240,UKR,Ukraine,10,Khmel'nyts'kyy,235,horodotskyi,UA.KM.HO,0,,Raion,District,,Gorodotskyi-Khm,horodotskyi,98.46,0.98,HORODOTSKYI RAION,58348.0
